"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @spideyupdated: #SpiderManNoWayHome ‘s final runtime will be 2 hours and 28 minutes!!! (Via @bigscreenleaks) https://t.co/fITdZbT66W",FALSE,0,NA,2021-11-27 11:01:08,FALSE,NA,"1464549850318442500",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iunard_",196,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:00:59,FALSE,NA,"1464549811911340042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heroesofgeek",6191,TRUE,FALSE,NA,NA
"RT @therealsupes: My Spider-Man Movie Ranking:

1. #SpiderManNoWayHome 
2. Into The Spiderverse 
3. Spider-Man 2
4. Spider-Man 3
5. Spider-…",FALSE,0,NA,2021-11-27 11:00:59,FALSE,NA,"1464549810363453441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gnoblegretta",654,TRUE,FALSE,NA,NA
"RT @spideyupdated: New video of Jamie Foxx and Tom Holland promoting #SpiderManNoWayHome 

Tickets on sale THIS Monday! https://t.co/7p4WkS…",FALSE,0,NA,2021-11-27 11:00:56,FALSE,NA,"1464549797206138886",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tuitera93",1977,TRUE,FALSE,NA,NA
"RT @therealsupes: My Spider-Man Movie Ranking:

1. #SpiderManNoWayHome 
2. Into The Spiderverse 
3. Spider-Man 2
4. Spider-Man 3
5. Spider-…",FALSE,0,NA,2021-11-27 11:00:26,FALSE,NA,"1464549670416437250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kazvxrma",654,TRUE,FALSE,NA,NA
"RT @RottenTomatoes: New poster for #SpiderManNoWayHome https://t.co/K5N8ZHBL9v",FALSE,0,NA,2021-11-27 11:00:20,FALSE,NA,"1464549648589156357",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yossy_0426",643,TRUE,FALSE,NA,NA
"RT @RedLightning420: THEY LEAKED SPIDER-MAN VS GREEN GOBLIN !!

#SpiderManNoWayHome #SpiderManNoWayHomeleak https://t.co/WS9nxB5SR3",FALSE,0,NA,2021-11-27 11:00:17,FALSE,NA,"1464549633896722434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bonnieringtail",285,TRUE,FALSE,NA,NA
"RT @BingeWatchThis_: Some new looks at #Electro from that #SpiderManNoWayHome TV spot today ⚡ (Via: @MCU_Direct) https://t.co/M8MP464j7M",FALSE,0,NA,2021-11-27 11:00:15,FALSE,NA,"1464549625759612934",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KSsuryaV",203,TRUE,FALSE,NA,NA
"RT @MarvelManiac_: HOLY SHITTT!!!!
#SPIDERMANNOWAYHOME https://t.co/S57CEFAy6m",FALSE,0,NA,2021-11-27 11:00:01,FALSE,NA,"1464549568364769280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MK99KTH95",507,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 10:59:57,FALSE,NA,"1464549551231193094",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tyl3rm0lenda47",6191,TRUE,FALSE,NA,NA
"RT @spideyupdated: New video of Jamie Foxx and Tom Holland promoting #SpiderManNoWayHome 

Tickets on sale THIS Monday! https://t.co/7p4WkS…",FALSE,0,NA,2021-11-27 10:59:51,FALSE,NA,"1464549524073074692",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cerealbans",1977,TRUE,FALSE,NA,NA
"RT @DiscussingFilm: A new look at #SpiderManNoWayHome has been released. https://t.co/626ciN0fjo",FALSE,0,NA,2021-11-27 10:59:43,FALSE,NA,"1464549492611375105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itssteviejohn",1590,TRUE,FALSE,NA,NA
"RT @CryptoRulest: Gobz Morning! Drop your #NFTs
Follow @GobzNft 🥵🍭 I'll check and RT 👀👇

#NFTCommunity #SpiderManNoWayHome #blockchain #NFT…",FALSE,0,NA,2021-11-27 10:59:33,FALSE,NA,"1464549447808045062",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Deliansky",18,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 10:59:31,FALSE,NA,"1464549441264775178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PapaBearHyde17",6191,TRUE,FALSE,NA,NA
"RT @SpiderManMovie: We started getting visitors… from every universe. Watch the official trailer for #SpiderManNoWayHome, exclusively in mo…",FALSE,0,NA,2021-11-27 10:59:20,FALSE,NA,"1464549393567297537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oma6HYh31YmvkJc",212349,TRUE,FALSE,NA,NA
"RT @spideyupdated: New #SpiderManNoWayHome tv spot! https://t.co/Ok9i2klXxG",FALSE,0,NA,2021-11-27 10:59:02,FALSE,NA,"1464549321492230146",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cjhawk93",961,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 10:59:00,FALSE,NA,"1464549312793350144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARTEntertains",6191,TRUE,FALSE,NA,NA
"RT @MarvelDato: 📸Nuevo spot de 'SPIDER-MAN NO WAY HOME'

#SpiderManNoWayHome 
https://t.co/sZ4EImtJpt",FALSE,0,NA,2021-11-27 10:58:57,FALSE,NA,"1464549299069595651",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AleTanghe",133,TRUE,FALSE,NA,NA
"RT @GeekGabNews: Final runtime on #SpiderManNoWayHome will be 148 minutes https://t.co/rDPWW9aVdW",FALSE,0,NA,2021-11-27 10:58:57,FALSE,NA,"1464549298012516360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wheelguy09",6,TRUE,FALSE,NA,NA
"RT @CZfEf7xrcq3Ehcd: 18 days until #SpiderManNoWayHome https://t.co/ZiomIV8iwO",FALSE,0,NA,2021-11-27 10:58:50,FALSE,NA,"1464549269403488256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItzSpizz",1,TRUE,FALSE,NA,NA
"My Spider-Man movie ranking 

1.#SpiderManNoWayHome 
2.Into The Spider-verse
3.Spider-Man 
4.The Amazing Spider-Man… https://t.co/35QUXsgl02",FALSE,0,NA,2021-11-27 10:58:42,TRUE,NA,"1464549236972965891",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LHC_content",0,FALSE,FALSE,NA,NA
"RT @BingeWatchThis_: How awesome would it be to see this in #SpiderManNoWayHome? (Via: @BluRayAngel) https://t.co/ixiWM8YcJa",FALSE,0,NA,2021-11-27 10:58:37,FALSE,NA,"1464549214621364224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pratikm78167951",231,TRUE,FALSE,NA,NA
"RT @SpiderMan3news: The final rundown for #SpiderManNoWayHome will be 2 hours and 28 minutes (Via @bigscreenleaks) https://t.co/oYuoFltTIQ",FALSE,0,NA,2021-11-27 10:58:28,FALSE,NA,"1464549176579080196",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielFilipinoo",37,TRUE,FALSE,NA,NA
"RT @driiftyfilm: How are there only 18 days til I'll be in the cinema watching #SpiderManNoWayHome 

Time is flying by so fast 😳 https://t.…",FALSE,0,NA,2021-11-27 10:58:16,FALSE,NA,"1464549127031644163",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","everett_m_b",12,TRUE,FALSE,NA,NA
"RT @MCU_Source: BREAKING: The official screen-times for Tobey and Andrew as #SpiderMan in #SpiderManNoWayHome:

Tobey Maguire - 25 Minutes…",FALSE,0,NA,2021-11-27 10:57:58,FALSE,NA,"1464549052599603201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheGeek89557969",20,TRUE,FALSE,NA,NA
"My Spider-Man Movie Ranking:

1. Into the Spiderverse
2. Spider-Man
3. Spider-Man 2
4. The Amazing Spider-Man
5. Sp… https://t.co/7KPevYOyUH",FALSE,0,NA,2021-11-27 10:57:57,TRUE,NA,"1464549047650426886",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","buenaschavales",0,FALSE,FALSE,NA,NA
"RT @WGreatPowerBook: OK, #SpiderMan friends. It's time.

#SpiderManNoWayHome officially starts screening one week from today. Start muting…",FALSE,0,NA,2021-11-27 10:57:46,FALSE,NA,"1464548999973666819",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IzzatiAliasssss",323,TRUE,FALSE,NA,NA
"RT @AaronBaileyArt: Oh man I found the stock image they used

#SpiderManNoWayHome https://t.co/2M7DSo5hCO",FALSE,0,NA,2021-11-27 10:57:45,FALSE,NA,"1464548996718940162",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","Boxopere",4712,TRUE,FALSE,NA,NA
"RT @MCU_Source: BREAKING: The official screen-times for Tobey and Andrew as #SpiderMan in #SpiderManNoWayHome:

Tobey Maguire - 25 Minutes…",FALSE,0,NA,2021-11-27 10:57:37,FALSE,NA,"1464548964175433731",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hesoyamerzzzs",20,TRUE,FALSE,NA,NA
"RT @RottenTomatoes: New poster for #SpiderManNoWayHome https://t.co/K5N8ZHBL9v",FALSE,0,NA,2021-11-27 10:57:14,FALSE,NA,"1464548866540425228",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KalebDiaz14",643,TRUE,FALSE,NA,NA
"BREAKING: The official screen-times for Tobey and Andrew as #SpiderMan in #SpiderManNoWayHome:

Tobey Maguire - 25… https://t.co/yYXnrN4xUW",FALSE,146,NA,2021-11-27 10:57:06,TRUE,NA,"1464548831387860999",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MCU_Source",20,FALSE,FALSE,NA,NA
"RT @CryptoRulest: Gobz Morning! Drop your #NFTs
Follow @GobzNft 🥵🍭 I'll check and RT 👀👇

#NFTCommunity #SpiderManNoWayHome #blockchain #NFT…",FALSE,0,NA,2021-11-27 10:57:01,FALSE,NA,"1464548811632635905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s_duartef",18,TRUE,FALSE,NA,NA
"RT @therealsupes: My Spider-Man Movie Ranking:

1. #SpiderManNoWayHome 
2. Into The Spiderverse 
3. Spider-Man 2
4. Spider-Man 3
5. Spider-…",FALSE,0,NA,2021-11-27 10:56:56,FALSE,NA,"1464548792007643141",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vampieroway",654,TRUE,FALSE,NA,NA
"Hi @cineworld what time will tickets for #spidermannowayhome go up for sale on Monday",FALSE,0,NA,2021-11-27 10:56:53,FALSE,NA,"1464548780246720514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olivera05181424",0,FALSE,FALSE,NA,NA
"My drawing of spider man took a while🎨 #SpiderManNoWayHome https://t.co/QIpEAZzNMt",FALSE,0,NA,2021-11-27 10:56:19,FALSE,NA,"1464548636965097473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stangotnocl0ut",0,FALSE,FALSE,NA,NA
"RT @RottenTomatoes: New poster for #SpiderManNoWayHome https://t.co/K5N8ZHBL9v",FALSE,0,NA,2021-11-27 10:56:09,FALSE,NA,"1464548595240030211",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amalya_006",643,TRUE,FALSE,NA,NA
"RT @MarvelManiac_: HOLY SHITTT!!!!
#SPIDERMANNOWAYHOME https://t.co/S57CEFAy6m",FALSE,0,NA,2021-11-27 10:56:05,FALSE,NA,"1464548576265379840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","society9009",507,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: Press screenings for #SpiderManNoWayHome start next week.

(Source: @bigscreenleaks)
 https://t.co/HVSSrIs4j2",FALSE,0,NA,2021-11-27 10:55:52,FALSE,NA,"1464548521634316292",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jproqleite",112,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: 90% of the #SpiderManNoWayHome’s plot is online.

(Source: @_CharlesMurphy) https://t.co/C1R836thTi",FALSE,0,NA,2021-11-27 10:55:41,FALSE,NA,"1464548477879336963",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jproqleite",271,TRUE,FALSE,NA,NA
"RT @spideyupdated: New video of Jamie Foxx and Tom Holland promoting #SpiderManNoWayHome 

Tickets on sale THIS Monday! https://t.co/7p4WkS…",FALSE,0,NA,2021-11-27 10:55:28,FALSE,NA,"1464548422338236420",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kennedy69Leon",1977,TRUE,FALSE,NA,NA
"RT @MarvelManiac_: HOLY SHITTT!!!!
#SPIDERMANNOWAYHOME https://t.co/S57CEFAy6m",FALSE,0,NA,2021-11-27 10:55:26,FALSE,NA,"1464548412620169222",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Giuls_wgf_",507,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: #SpiderManNoWayHome's final runtime will be 02:28:01.

(Source: @bigscreenleaks) https://t.co/9dI3eK23dl",FALSE,0,NA,2021-11-27 10:55:17,FALSE,NA,"1464548374191824896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riianmaliik",366,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: #SpiderManNoWayHome's final runtime will be 02:28:01.

(Source: @bigscreenleaks) https://t.co/9dI3eK23dl",FALSE,0,NA,2021-11-27 10:55:09,FALSE,NA,"1464548343468761093",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KalebDiaz14",366,TRUE,FALSE,NA,NA
"RT @FandomWire: The final runtime for #SpiderManNoWayHome is reportedly 2:28:01

Source: (@bigscreenleaks) https://t.co/8Sz9yZQysh",FALSE,0,NA,2021-11-27 10:55:07,FALSE,NA,"1464548335998672897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KBH2804",16,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 10:55:07,FALSE,NA,"1464548334060847115",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeckyCun7",6191,TRUE,FALSE,NA,NA
"RT @SpiderManMovie: Forget #BlackFriday, the perfect gift awaits on Spider-Monday! Tickets for #SpiderManNoWayHome go on sale Monday, Novem…",FALSE,0,NA,2021-11-27 10:55:06,FALSE,NA,"1464548331007320064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DANKA2944",2527,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 10:54:56,FALSE,NA,"1464548286459785216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eli_IoI_Stark",6191,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: #SpiderManNoWayHome's final runtime will be 02:28:01.

(Source: @bigscreenleaks) https://t.co/9dI3eK23dl",FALSE,0,NA,2021-11-27 10:54:53,FALSE,NA,"1464548274325573638",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niicc_x",366,TRUE,FALSE,NA,NA
"RT @WGreatPowerBook: OK, #SpiderMan friends. It's time.

#SpiderManNoWayHome officially starts screening one week from today. Start muting…",FALSE,0,NA,2021-11-27 10:54:47,FALSE,NA,"1464548251206627328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1NilArsenal",323,TRUE,FALSE,NA,NA
"RT @spideysnews: The latest TV spot for #SpiderManNoWayHome! ⚡️ https://t.co/sPMNp4hf6S",FALSE,0,NA,2021-11-27 10:54:39,FALSE,NA,"1464548216578314242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CloudyVRA",662,TRUE,FALSE,NA,NA
"RT @b0hemianrapcity: pov: you’re dating spider-man
#SpiderManNoWayHome https://t.co/4qVaQbcF29",FALSE,0,NA,2021-11-27 10:54:31,FALSE,NA,"1464548185104207874",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","httpsylvia",38054,TRUE,FALSE,NA,NA
"RT @LetsOTT: #SpiderManNoWayHome new promo. https://t.co/c9GyDhn3kF",FALSE,0,NA,2021-11-27 10:54:29,FALSE,NA,"1464548176786907142",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","psychochan89",241,TRUE,FALSE,NA,NA
"RT @SpiderManMovie: Forget #BlackFriday, the perfect gift awaits on Spider-Monday! Tickets for #SpiderManNoWayHome go on sale Monday, Novem…",FALSE,0,NA,2021-11-27 10:54:28,FALSE,NA,"1464548170210308096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LillardPenber",2527,TRUE,FALSE,NA,NA
"RT @RottenTomatoes: New poster for #SpiderManNoWayHome https://t.co/K5N8ZHBL9v",FALSE,0,NA,2021-11-27 10:54:28,FALSE,NA,"1464548168608194567",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1NilArsenal",643,TRUE,FALSE,NA,NA
"RT @spideysnews: Jamie Foxx and Tom Holland promote the #SpiderManNoWayHome  ticket sales launch in this new video.⚡️

Tickets go on sale T…",FALSE,0,NA,2021-11-27 10:54:25,FALSE,NA,"1464548159904911360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikuzokore",230,TRUE,FALSE,NA,NA
"RT @Loki69963428: Tobey in spider man tv spot japan
#SpiderManNoWayHome https://t.co/VQs2YAEUXe",FALSE,0,NA,2021-11-27 10:54:25,FALSE,NA,"1464548159867084801",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IronMan_XVII",1,TRUE,FALSE,NA,NA
"RT @spideysnews: The latest TV spot for #SpiderManNoWayHome! ⚡️ https://t.co/sPMNp4hf6S",FALSE,0,NA,2021-11-27 10:54:16,FALSE,NA,"1464548121510301703",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jproqleite",662,TRUE,FALSE,NA,NA
"RT @13brevkasse: @insomniacgames @SoraxCloud1905 My biggest #Gaming dream are #Left4Dead3 🙏 for my next #Consoles #XboxSeriesX and #PS5  an…",FALSE,0,NA,2021-11-27 10:53:56,FALSE,NA,"1464548035690582023",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Panny</a>","PanLuvme",1,TRUE,FALSE,NA,NA
"RT @AaronBaileyArt: Oh man I found the stock image they used

#SpiderManNoWayHome https://t.co/2M7DSo5hCO",FALSE,0,NA,2021-11-27 10:53:56,FALSE,NA,"1464548035019563013",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EmmWasNotTaken",4712,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 10:53:54,FALSE,NA,"1464548029957083136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ck1Ad",6191,TRUE,FALSE,NA,NA
"RT @SonyPictures: The Multiverse is real. #SpiderManNoWayHome is exclusively in movie theaters December 17. Tickets on sale Spider-Monday,…",FALSE,0,NA,2021-11-27 10:53:49,FALSE,NA,"1464548005181214724",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LillardPenber",925,TRUE,FALSE,NA,NA
"RT @DiscussingFilm: A new look at #SpiderManNoWayHome has been released. https://t.co/626ciN0fjo",FALSE,0,NA,2021-11-27 10:53:44,FALSE,NA,"1464547985124175879",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maja_domaga",1590,TRUE,FALSE,NA,NA
"RT @GSCinemas: Brand-new posters for #SpiderManNoWayHome are here! 💥✨ Prepare yourself for the advance tickets this 29 November! 🕷 https://…",FALSE,0,NA,2021-11-27 10:53:42,FALSE,NA,"1464547979671396360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LillardPenber",599,TRUE,FALSE,NA,NA
"RT @AndrewsVisual: If Tobey Maguire, Andrew Garfield &amp; Charlie Cox are not in Spider-Man: No Way Home, I’ll give everyone who retweets this…",FALSE,0,NA,2021-11-27 10:53:31,FALSE,NA,"1464547930757599235",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JacobSolo5",47,TRUE,FALSE,NA,NA
"@insomniacgames @SoraxCloud1905 My biggest #Gaming dream are #Left4Dead3 🙏 for my next #Consoles #XboxSeriesX and… https://t.co/G0Mtysmu0o",FALSE,0,"insomniacgames",2021-11-27 10:53:28,TRUE,"1436071769543102467","1464547916987699200","22841103","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","13brevkasse",1,FALSE,FALSE,NA,NA
"Really don’t understand why @cineworld, @ODEONCinemas and @vuecinemas aren’t giving more specific information aroun… https://t.co/C2nXzltY8s",FALSE,1,NA,2021-11-27 10:53:27,TRUE,NA,"1464547915842703361",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BenjaminSteven_",0,FALSE,FALSE,NA,NA
"RT @MCU_Direct: Jamie Foxx's #Electro is amazed by ""all the possibilities"" in the latest #SpiderManNoWayHome TV spot! Watch: https://t.co/8…",FALSE,0,NA,2021-11-27 10:53:27,FALSE,NA,"1464547913955110914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pxxishappy",139,TRUE,FALSE,NA,NA
"Given how much screen time he gets in the trailers, Marvel are straight-up admitting that they can't top Raimi/Alfr… https://t.co/r5Im54tkFO",FALSE,0,NA,2021-11-27 10:53:10,TRUE,NA,"1464547844178731010",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","haldane",0,FALSE,FALSE,NA,NA
"RT @Spider_Leaks: #SpiderManNoWayHome's final runtime will be 02:28:01.

(Source: @bigscreenleaks) https://t.co/9dI3eK23dl",FALSE,0,NA,2021-11-27 10:53:01,FALSE,NA,"1464547805129760772",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jproqleite",366,TRUE,FALSE,NA,NA
"RT @NwhSpider14: So the leak was real, This should be at the Doctor Strange prison, With the other villains.
#SpiderManNoWayHome https://t.…",FALSE,0,NA,2021-11-27 10:52:55,FALSE,NA,"1464547780760719363",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rishabh74455505",173,TRUE,FALSE,NA,NA
"RT @therealsupes: My Spider-Man Movie Ranking:

1. #SpiderManNoWayHome 
2. Into The Spiderverse 
3. Spider-Man 2
4. Spider-Man 3
5. Spider-…",FALSE,0,NA,2021-11-27 10:52:55,FALSE,NA,"1464547778412089351",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","astrovoid88",654,TRUE,FALSE,NA,NA
"RT @FilmstoFilms_: Here’s the official trailer for #SpiderManNoWayHome 
https://t.co/4FN27mbrDn",FALSE,0,NA,2021-11-27 10:52:41,FALSE,NA,"1464547722883526658",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Spidey2Tom",54,TRUE,FALSE,NA,NA
"RT @CryptoRulest: Gobz Morning! Drop your #NFTs
Follow @GobzNft 🥵🍭 I'll check and RT 👀👇

#NFTCommunity #SpiderManNoWayHome #blockchain #NFT…",FALSE,0,NA,2021-11-27 10:52:41,FALSE,NA,"1464547719821684736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zuperopaaek",18,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 10:52:35,FALSE,NA,"1464547697000697859",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","epic_legally",6191,TRUE,FALSE,NA,NA
"RT @bigscreenleaks: Just got word that #SpiderManNoWayHome's final runtime will be 02:28:01. https://t.co/y22wA1V3Z2",FALSE,0,NA,2021-11-27 10:52:26,FALSE,NA,"1464547658882813958",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KalebDiaz14",330,TRUE,FALSE,NA,NA
"RT @MCU_Direct: #SpiderManNoWayHome's first critic screening will be held on Friday, December 3! Details: https://t.co/v22sVfofMm https://t…",FALSE,0,NA,2021-11-27 10:52:24,FALSE,NA,"1464547648975749127",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Elfdemon_",332,TRUE,FALSE,NA,NA
"RT @sokuruku: The Multiverse is real !
#SpiderManNoWayHome https://t.co/FOjN5UhIgw",FALSE,0,NA,2021-11-27 10:52:10,FALSE,NA,"1464547590805016582",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edmndng",1131,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: The same scene #SpiderManNoWayHome https://t.co/GqaqBDFHfC",FALSE,0,NA,2021-11-27 10:52:04,FALSE,NA,"1464547568092946435",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","obbeyourmaster",377,TRUE,FALSE,NA,NA
